Source,Video Title,URL,Published Date,Transcript Tokens,Transcript Extracted Y/N,Ingestion Status,Last Ingestion Date,Notes
YC YouTube,Request for Startups: Government 2.0 - Michael Seibel,https://www.youtube.com/watch?v=MFqMaVn5r-Y,2019-05-21T14:52:13Z,0,No,Failed,2025-06-13T17:45:49.712650,"Unknown error: no element found: line 1, column 0"
YC YouTube,Working at Big Tech Companies Can Be a Trap - Michael Seibel,https://www.youtube.com/watch?v=6amgO4dIotk,2019-05-17T16:36:04Z,0,No,Failed,2025-06-13T17:45:50.725251,"Unknown error: no element found: line 1, column 0"
YC YouTube,Monetizing Podcasts and Newsletters - Chris Best of Substack and Jonathan Gill of Backtracks,https://www.youtube.com/watch?v=b7N53KsEIlQ,2019-05-15T14:51:20Z,0,No,Failed,2025-06-13T17:45:51.949275,"Unknown error: no element found: line 1, column 0"
YC YouTube,"How to Create Luck - Dalton Caldwell, Y Combinator Partner",https://www.youtube.com/watch?v=NmEyx9TEkRw,2019-05-09T16:19:59Z,0,No,Failed,2025-06-13T17:45:52.986759,"Unknown error: no element found: line 1, column 0"
YC YouTube,HubSpot CEO and Cofounder Brian Halligan with Wufoo Cofounder Kevin Hale,https://www.youtube.com/watch?v=eygWnDC1zgg,2019-05-08T14:18:05Z,0,No,Failed,2025-06-13T17:45:54.248379,"Unknown error: no element found: line 1, column 0"
YC YouTube,Software Engineer Turned Youtuber - Jarvis Johnson,https://www.youtube.com/watch?v=dy_QmBSSMqc,2019-05-01T13:08:25Z,0,No,Failed,2025-06-13T17:45:55.347306,"Unknown error: no element found: line 1, column 0"
YC YouTube,Startup Advisor Equity? - Pebble Watch Founder Eric Migicovsky,https://www.youtube.com/watch?v=XvlKwwKfS5c,2019-04-30T18:00:54Z,0,No,Failed,2025-06-13T17:45:56.559734,"Unknown error: no element found: line 1, column 0"
YC YouTube,Google Photos Product Lead and Bump Cofounder David Lieb with Gustaf Alströmer,https://www.youtube.com/watch?v=fDcW_qb-uew,2019-04-10T19:59:25Z,0,No,Failed,2025-06-13T17:45:57.665670,"Unknown error: no element found: line 1, column 0"
YC YouTube,How to Get and Test Startup Ideas - Michael Seibel,https://www.youtube.com/watch?v=vDXkpJw16os,2019-04-04T22:45:55Z,0,No,Failed,2025-06-13T17:45:58.637991,"Unknown error: no element found: line 1, column 0"
YC YouTube,Marques Brownlee on Building an Audience and Other Advice for Creators,https://www.youtube.com/watch?v=lM3jtRAwJlM,2019-03-21T15:33:27Z,0,No,Failed,2025-06-13T17:45:59.670261,"Unknown error: no element found: line 1, column 0"
YC YouTube,How Pitching Investors is Different Than Pitching Customers - Michael Seibel,https://www.youtube.com/watch?v=pQnOBHNKlgs,2019-03-14T15:34:55Z,0,No,Failed,2025-06-13T17:46:00.677746,"Unknown error: no element found: line 1, column 0"
YC YouTube,Mike Knoop on Product and Design Processes for Remote Teams with Kevin Hale,https://www.youtube.com/watch?v=zF84IMiSP7I,2019-03-06T13:57:22Z,0,No,Failed,2025-06-13T17:46:01.639374,"Unknown error: no element found: line 1, column 0"
YC YouTube,Karn Saroya on the Capital-Light Way to Start an Insurance Business,https://www.youtube.com/watch?v=WvBSU4pjnX8,2019-02-27T13:52:50Z,0,No,Failed,2025-06-13T17:46:02.806227,"Unknown error: no element found: line 1, column 0"
YC YouTube,Ryan Hoover on Product Hunt&#39;s Acquisition and Lessons Learned About Launches with Dalton Caldwell,https://www.youtube.com/watch?v=JaqUUAYi_Yo,2019-02-15T15:47:37Z,0,No,Failed,2025-06-13T17:46:03.956085,"Unknown error: no element found: line 1, column 0"
YC YouTube,Tracking Political Manipulation Through Social Media - Samantha Bradshaw,https://www.youtube.com/watch?v=jkD2HxM1ZNY,2019-01-23T15:49:05Z,0,No,Failed,2025-06-13T17:46:05.029457,"
Could not retrieve a transcript for the video https://www.youtube.com/watch?v=jkD2HxM1ZNY! This is most likely caused by:

Subtitles are disabled for this video

If you are sure that the described cause is not responsible for this error and that a transcript should be retrievable, please create an issue at https://github.com/jdepoix/youtube-transcript-api/issues. Please add which version of youtube_transcript_api you are using and provide the information needed to replicate the error. Also make sure that there are no open issues which already describe your problem!"
YC YouTube,Vinod Khosla : How to Build the Future,https://www.youtube.com/watch?v=TYt5yuiGk9E,2019-01-09T11:19:05Z,0,No,Failed,2025-06-13T17:46:06.315198,"Unknown error: no element found: line 1, column 0"
YC YouTube,Starting a Startup After Business School - Reham Fagiri and Kalam Dennis of AptDeco,https://www.youtube.com/watch?v=uPrIsSWhW7o,2018-12-14T15:16:36Z,0,No,Failed,2025-06-13T17:46:07.408512,"Unknown error: no element found: line 1, column 0"
YC YouTube,One Order of Operations for Starting a Startup by Michael Seibel,https://www.youtube.com/watch?v=5fmDKGV0TnQ,2018-11-28T15:43:21Z,0,No,Failed,2025-06-13T17:46:08.655952,"Unknown error: no element found: line 1, column 0"
YC YouTube,Users You Don&#39;t Want by Michael Seibel,https://www.youtube.com/watch?v=BSYExUUrmD4,2018-11-28T15:43:21Z,0,No,Failed,2025-06-13T17:46:09.718683,"Unknown error: no element found: line 1, column 0"
YC YouTube,Why Does Your Company Deserve More Money? by Michael Seibel,https://www.youtube.com/watch?v=xqSyeQ689WM,2018-11-28T15:43:21Z,0,No,Failed,2025-06-13T17:46:10.873607,"Unknown error: no element found: line 1, column 0"
YC YouTube,A Conversation with Werner Vogels,https://www.youtube.com/watch?v=adtuntQ8rh4,2018-11-11T16:43:20Z,0,No,Failed,2025-06-13T17:46:12.057965,"Unknown error: no element found: line 1, column 0"
YC YouTube,Why You Should or Should Not Work at a Startup by Justin Kan,https://www.youtube.com/watch?v=YzyatiQrQlQ,2018-11-02T18:14:18Z,0,No,Failed,2025-06-13T17:46:13.188280,"Unknown error: no element found: line 1, column 0"
YC YouTube,"After PMF: People, Customers, Sales by Mathilde Collin",https://www.youtube.com/watch?v=S2YCcdb1rG4,2018-10-24T16:47:39Z,0,No,Failed,2025-06-13T17:46:14.255406,"Unknown error: no element found: line 1, column 0"
YC YouTube,A Conversation on Hard Tech with Eric Migicovsky,https://www.youtube.com/watch?v=7atClUTkR3A,2018-10-12T15:12:17Z,0,No,Failed,2025-06-13T17:46:15.416445,"Unknown error: no element found: line 1, column 0"
YC YouTube,"Cannabis Startup Founders David Hua and Vincent Ning on Legalization, Banking, and Industry Trends",https://www.youtube.com/watch?v=yhnP0LUXHBI,2018-10-11T13:07:55Z,0,No,Failed,2025-06-13T17:46:16.624968,"Unknown error: no element found: line 1, column 0"
YC YouTube,Running Your Company by Patrick Collison,https://www.youtube.com/watch?v=NprBQi0cSHU,2018-10-03T14:45:29Z,0,No,Failed,2025-06-13T17:46:17.896255,"Unknown error: no element found: line 1, column 0"
YC YouTube,A Conversation with Elizabeth Iorns - Advice for Biotech Founders,https://www.youtube.com/watch?v=e_pN0P0zD8g,2018-10-03T14:46:08Z,0,No,Failed,2025-06-13T17:46:18.962448,"Unknown error: no element found: line 1, column 0"
YC YouTube,Mathilde Collin on Feature Prioritization and Employee Retention at Front,https://www.youtube.com/watch?v=PaBx9WO1ruY,2018-10-03T14:07:06Z,0,No,Failed,2025-06-13T17:46:19.924159,"Unknown error: no element found: line 1, column 0"
YC YouTube,Building an Engineering Team by Ammon Bartram and Harj Taggar,https://www.youtube.com/watch?v=AZidfpz9KfY,2018-09-26T14:51:38Z,0,No,Failed,2025-06-13T17:46:20.996784,"Unknown error: no element found: line 1, column 0"
YC YouTube,A Conversation with Aileen Lee - Moderated by Geoff Ralston,https://www.youtube.com/watch?v=vrBhB48qPUM,2018-09-21T15:00:52Z,0,No,Failed,2025-06-13T17:46:21.976893,"Unknown error: no element found: line 1, column 0"
YC YouTube,PR + Content for Growth by Kat Mañalac and Craig Cannon,https://www.youtube.com/watch?v=JL9yoVFHx-Q,2018-09-19T16:00:57Z,0,No,Failed,2025-06-13T17:46:23.619711,"Unknown error: no element found: line 1, column 0"
YC YouTube,A Conversation About Crypto-currencies and ICOs with Andy Bromberg,https://www.youtube.com/watch?v=q_NbKjVc2l8,2018-09-14T15:50:53Z,0,No,Failed,2025-06-13T17:46:24.864650,"Unknown error: no element found: line 1, column 0"
YC YouTube,Peter Reinhardt on Finding Product Market Fit at Segment,https://www.youtube.com/watch?v=l-vfn97QTr0,2018-09-06T13:08:53Z,0,No,Failed,2025-06-13T17:46:25.847713,"Unknown error: no element found: line 1, column 0"
YC YouTube,"Ryan Petersen on Building Flexport, a Modern Freight Forwarder",https://www.youtube.com/watch?v=hjUs7o-TnjY,2018-08-30T12:53:33Z,0,No,Failed,2025-06-13T17:46:26.834060,"Unknown error: no element found: line 1, column 0"
YC YouTube,Sam Altman - How to Succeed with a Startup,https://www.youtube.com/watch?v=0lJKucu6HJc,2018-08-29T16:00:20Z,0,No,Failed,2025-06-13T17:46:27.813443,"Unknown error: no element found: line 1, column 0"
YC YouTube,David Zeevi on Personalized Nutrition Based on Your Gut Microbiome,https://www.youtube.com/watch?v=PE0W4kEpNHo,2018-08-22T14:30:51Z,0,No,Failed,2025-06-13T17:46:28.829627,"Unknown error: no element found: line 1, column 0"
YC YouTube,"Jessica Brillhart, Immersive Director, on VR and AR",https://www.youtube.com/watch?v=GTUUVqee_yI,2018-08-16T14:12:19Z,0,No,Failed,2025-06-13T17:46:30.082300,"Unknown error: no element found: line 1, column 0"
YC YouTube,Work at a Startup Expo 2018,https://www.youtube.com/watch?v=cN62reafxLg,2018-07-29T19:24:05Z,0,No,Failed,2025-06-13T17:46:31.143244,"Unknown error: no element found: line 1, column 0"
YC YouTube,"Elad Gil Shares Advice from the High Growth Handbook, a Guide to Scaling Startups",https://www.youtube.com/watch?v=6bhlwWJDhtk,2018-07-27T14:53:28Z,0,No,Failed,2025-06-13T17:46:32.540820,"Unknown error: no element found: line 1, column 0"
YC YouTube,Jocko Willink and Mike Sarraille - Helping Veterans Transition into the Private Sector,https://www.youtube.com/watch?v=NlhujkRroJY,2018-07-20T13:21:26Z,0,No,Failed,2025-06-13T17:46:33.552180,"Unknown error: no element found: line 1, column 0"
YC YouTube,Fermat&#39;s Library Cofounders João Batalha and Luís Batalha,https://www.youtube.com/watch?v=_iM9Ts_3qEk,2018-07-06T13:51:31Z,0,No,Failed,2025-06-13T17:46:34.919880,"Unknown error: no element found: line 1, column 0"
YC YouTube,Female Founders Conference - New York,https://www.youtube.com/watch?v=kk4yyh81fuo,2018-07-01T03:53:50Z,0,No,Failed,2025-06-13T17:46:35.908882,"Unknown error: no element found: line 1, column 0"
YC YouTube,Scott Aaronson on Computational Complexity Theory and Quantum Computers,https://www.youtube.com/watch?v=0jrybODBUpA,2018-06-29T14:12:55Z,0,No,Failed,2025-06-13T17:46:36.912913,"
Could not retrieve a transcript for the video https://www.youtube.com/watch?v=0jrybODBUpA! This is most likely caused by:

Subtitles are disabled for this video

If you are sure that the described cause is not responsible for this error and that a transcript should be retrievable, please create an issue at https://github.com/jdepoix/youtube-transcript-api/issues. Please add which version of youtube_transcript_api you are using and provide the information needed to replicate the error. Also make sure that there are no open issues which already describe your problem!"
YC YouTube,Advice for Students and Recent Graduates on Finding Jobs – Liz Wessel of WayUp,https://www.youtube.com/watch?v=c-beGCkpcMs,2018-05-31T16:31:16Z,0,No,Failed,2025-06-13T17:46:43.533948,"Unknown error: no element found: line 1, column 0"
YC YouTube,Avni Patel Thompson at the Seattle Female Founders Conference,https://www.youtube.com/watch?v=Octm_7llbGA,2018-05-04T12:19:43Z,0,No,Failed,2025-06-13T17:46:44.705220,"Unknown error: no element found: line 1, column 0"
YC YouTube,Helping Landlords Find Tenants – Sean Mitchell of Rezi,https://www.youtube.com/watch?v=q0dzmQ1HvGY,2018-05-04T09:03:16Z,0,No,Failed,2025-06-13T17:46:45.746188,"Unknown error: no element found: line 1, column 0"
YC YouTube,Crypto Investors - Linda Xie and Avichal Garg,https://www.youtube.com/watch?v=fE_kCkJ8fEA,2018-05-02T09:29:25Z,0,No,Failed,2025-06-13T17:46:47.105924,"Unknown error: no element found: line 1, column 0"
YC YouTube,Gaming Studio Founders - Patrick Moberg and Holly Liu,https://www.youtube.com/watch?v=szj-0iLZnlM,2018-04-27T07:12:25Z,0,No,Failed,2025-06-13T17:46:48.076087,"
Could not retrieve a transcript for the video https://www.youtube.com/watch?v=szj-0iLZnlM! This is most likely caused by:

Subtitles are disabled for this video

If you are sure that the described cause is not responsible for this error and that a transcript should be retrievable, please create an issue at https://github.com/jdepoix/youtube-transcript-api/issues. Please add which version of youtube_transcript_api you are using and provide the information needed to replicate the error. Also make sure that there are no open issues which already describe your problem!"
YC YouTube,"Cost vs Quality in Edtech – Keith Schacht, Avichal Garg, and Geoff Ralston",https://www.youtube.com/watch?v=ajO-h8NEcqQ,2018-04-06T14:31:25Z,0,No,Failed,2025-06-13T17:46:49.125749,"Unknown error: no element found: line 1, column 0"
YC YouTube,3D Home Printing for the Developing World – Alexandria Lafci and Brett Hagler of New Story Charity,https://www.youtube.com/watch?v=rvDvGM70oy4,2018-04-04T19:01:37Z,0,No,Failed,2025-06-13T17:46:50.035265,"Unknown error: no element found: line 1, column 0"
YC YouTube,Funding Is an Outcome of Building a Good Business - Porter Braswell of Jopwell,https://www.youtube.com/watch?v=EZgTD3pggpc,2018-03-21T14:17:40Z,0,No,Failed,2025-06-13T17:46:51.115499,"Unknown error: no element found: line 1, column 0"
YC YouTube,Researching Psilocybin&#39;s Effects on Depression - Dr. Rosalind Watts,https://www.youtube.com/watch?v=qGGFjUDXvrE,2018-03-15T15:33:19Z,0,No,Failed,2025-06-13T17:46:52.185825,"Unknown error: no element found: line 1, column 0"
YC YouTube,Andy Bromberg - Startup Investor School Day 4,https://www.youtube.com/watch?v=T6g2D92H1FQ,2018-03-09T14:36:50Z,0,No,Failed,2025-06-13T17:46:53.287278,"Unknown error: no element found: line 1, column 0"
YC YouTube,Jeff Clavier and Andrea Zurek - Startup Investor School Day 3,https://www.youtube.com/watch?v=86AblikwSlg,2018-03-08T18:09:09Z,0,No,Failed,2025-06-13T17:46:54.220530,"Unknown error: no element found: line 1, column 0"
YC YouTube,Elad Gil and Pejman Nozad - Startup Investor School Day 3,https://www.youtube.com/watch?v=VThN7kpjRpM,2018-03-08T17:05:50Z,0,No,Failed,2025-06-13T17:46:55.278349,"Unknown error: no element found: line 1, column 0"
YC YouTube,Startup Investor School Day 2 Live Stream,https://www.youtube.com/watch?v=IvttzQnsxls,2018-03-06T21:26:12Z,0,No,Failed,2025-06-13T17:46:56.310973,"Unknown error: no element found: line 1, column 0"
YC YouTube,Carolynn Levy and Kirsty Nathoo - Startup Investor School Day 1,https://www.youtube.com/watch?v=Sk5B2Ud1DVg,2018-03-06T16:58:01Z,0,No,Failed,2025-06-13T17:46:57.543642,"Unknown error: no element found: line 1, column 0"
YC YouTube,Startup Investor School Day 1 Live Stream,https://www.youtube.com/watch?v=4b7EoQTRU88,2018-03-05T20:56:53Z,0,No,Failed,2025-06-13T17:46:58.487031,"Unknown error: no element found: line 1, column 0"
YC YouTube,The Number One Goal is Getting Started - Avni Patel Thompson of Poppy,https://www.youtube.com/watch?v=EOw6izSfzSA,2018-03-02T20:29:40Z,0,No,Failed,2025-06-13T17:46:59.495699,"Unknown error: no element found: line 1, column 0"
YC YouTube,Uncut Interview with Sam Altman on Masters of Scale [Audio],https://www.youtube.com/watch?v=mUZKAhcxXWI,2018-02-23T17:45:13Z,0,No,Failed,2025-06-13T17:47:00.448924,"Unknown error: no element found: line 1, column 0"
YC YouTube,Alex Blumberg of Gimlet Media,https://www.youtube.com/watch?v=DDSL5309H-A,2018-01-17T15:19:54Z,0,No,Failed,2025-06-13T17:47:01.633041,"Unknown error: no element found: line 1, column 0"
YC YouTube,Leah Culver of Breaker and Tom Sparks of YC Answer Your Questions About Security and Podcasting,https://www.youtube.com/watch?v=im2vOo3dEwg,2018-01-05T10:09:43Z,0,No,Failed,2025-06-13T17:47:02.595765,"Unknown error: no element found: line 1, column 0"
YC YouTube,Tim Urban of Wait But Why,https://www.youtube.com/watch?v=7a9lsGtVziM,2018-01-03T11:34:55Z,0,No,Failed,2025-06-13T17:47:03.651637,"Unknown error: no element found: line 1, column 0"
YC YouTube,There&#39;s an Art to Getting Brilliant People to Surprise Themselves - Kevin Slavin of The Shed,https://www.youtube.com/watch?v=xamF4CBk69Y,2017-12-06T16:24:30Z,0,No,Failed,2025-06-13T17:47:04.834673,"Unknown error: no element found: line 1, column 0"
YC YouTube,Preston Silverman on Building out a Marketplace in Education - at YC Edtech Night,https://www.youtube.com/watch?v=82MhV6S8a5s,2017-12-04T20:42:46Z,0,No,Failed,2025-06-13T17:47:05.879481,"Unknown error: no element found: line 1, column 0"
YC YouTube,"Microbes, Robots, and Ambition - Robin Sloan on His Novel Sourdough",https://www.youtube.com/watch?v=muWW7QWUnGk,2017-11-29T15:32:57Z,0,No,Failed,2025-06-13T17:47:07.330632,"Unknown error: no element found: line 1, column 0"
YC YouTube,Keith Schacht and Doug Peltz on What Traction Feels Like - at YC Edtech Night,https://www.youtube.com/watch?v=2H15qBGa3Hs,2017-11-27T13:05:50Z,0,No,Failed,2025-06-13T17:47:08.257298,"Unknown error: no element found: line 1, column 0"
YC YouTube,Sarah Chou on Finding Product-Market Fit in the Education Industry - at YC Edtech Night,https://www.youtube.com/watch?v=n-3Pt6HoWmA,2017-11-21T18:43:42Z,0,No,Failed,2025-06-13T17:47:09.338276,"Unknown error: no element found: line 1, column 0"
YC YouTube,Casey Neistat and Matt Hackett on Live Video&#39;s Struggle for Interestingness,https://www.youtube.com/watch?v=tvK-CgzxSdM,2017-11-01T14:55:36Z,0,No,Failed,2025-06-13T17:47:10.669751,"Unknown error: no element found: line 1, column 0"
YC YouTube,Mark Zuckerberg On Yahoo&#39;s Billion Dollar Offer,https://www.youtube.com/watch?v=mH11ImPJeDc,2017-10-30T17:25:02Z,0,No,Failed,2025-06-13T17:47:11.601863,"Unknown error: no element found: line 1, column 0"
YC YouTube,Experiments in Art and Technology with Artforum Editor Michelle Kuo,https://www.youtube.com/watch?v=tQ21eMrEP6c,2017-10-20T11:44:06Z,0,No,Failed,2025-06-13T17:47:12.498461,"Unknown error: no element found: line 1, column 0"
YC YouTube,"Communicate with Users, Build Something They Want - Ryan Hoover of Product Hunt",https://www.youtube.com/watch?v=tckGI4C7k10,2017-10-04T16:33:46Z,0,No,Failed,2025-06-13T17:47:13.765359,"Unknown error: no element found: line 1, column 0"
